,job_skills,job_title,Job_id
11805,Azure Service Bus,Data Engineer,3
11806,Data Discovery Tools,Data Engineer,3
11807,Workplace Flexibility,Data Engineer,3
11808,TS/SCI clearance with polygraph,Data Engineer,3
11809,ETL/ELT Processes,Data Engineer,3
11810,Data Inconsistency Identification,Data Engineer,3
11811,Data Anomaly Identification,Data Engineer,3
11812,Data Outlier Identification,Data Engineer,3
11813,Client Collaboration,Data Engineer,3
11814,Analytical Solutions Development,Data Engineer,3
11815,Statistical analysis,Data Engineer,3
11816,Predictive analytics,Data Engineer,3
11817,Natural language processing,Data Engineer,3
11818,Supervised learning,Data Engineer,3
11819,Unsupervised learning,Data Engineer,3
11820,Treebased modelling,Data Engineer,3
11821,Neural networks,Data Engineer,3
11822,Jupyter,Data Engineer,3
11823,Cloud technologies,Data Engineer,3
11824,Web systems,Data Engineer,3
11825,Leadership skills,Data Engineer,3
11826,Financial acumen,Data Engineer,3
11827,Statistical solution,Data Engineer,3
11828,Azure Data Explorer,Data Engineer,3
11829,Data Load,Data Engineer,3
11830,Data Aggregation,Data Engineer,3
11831,Data Telemetry,Data Engineer,3
11832,Logical Database Design,Data Engineer,3
11833,Relational Database,Data Engineer,3
11834,Azure Data & ETL Products,Data Engineer,3
11835,Source Control,Data Engineer,3
11836,Shared Code Bases,Data Engineer,3
11837,Data Warehouse/Data Lake,Data Engineer,3
11838,Data Engineering Frameworks,Data Engineer,3
11839,SFIA 4,Data Engineer,3
11840,AGSVA BASELINE,Data Engineer,3
11841,NV1,Data Engineer,3
11842,NV2,Data Engineer,3
11843,Clearance,Data Engineer,3
11844,Organisational Suitability Assessment,Data Engineer,3
11845,AWS Stack,Data Engineer,3
11846,Redshift/MySQL,Data Engineer,3
11847,Database,Data Engineer,3
11848,Punctual,Data Engineer,3
11849,Deadlines,Data Engineer,3
11850,TIBCO Spotfire,Data Engineer,3
11851,Data Integration Tools,Data Engineer,3
11852,Oil and Gas Domain Expertise,Data Engineer,3
11853,Emerging Data Technologies,Data Engineer,3
11854,ERP,Data Engineer,3
11855,GIS,Data Engineer,3
11856,Geospatial Data,Data Engineer,3
11857,Data Modeling Concepts,Data Engineer,3
11858,Data Warehousing Concepts,Data Engineer,3
11859,Microsoft Power Platform,Data Engineer,3
11860,Bachelor's Degree in STEM,Data Engineer,3
11861,Data Security and Governance,Data Engineer,3
11862,Monitoring and Troubleshooting,Data Engineer,3
11863,Collaboration and Documentation,Data Engineer,3
11864,Cloud Infrastructure Management,Data Engineer,3
11865,Dimensional modeling,Data Engineer,3
11866,Data warehouse,Data Engineer,3
11867,Performance bottlenecks,Data Engineer,3
11868,Data lineage,Data Engineer,3
11869,Data cataloging,Data Engineer,3
11870,Amazon EMR,Data Engineer,3
11871,Amazon S3,Data Engineer,3
11872,Cost efficiency,Data Engineer,3
11873,Data scientists,Data Engineer,3
11874,Data analysts,Data Engineer,3
11875,Data Infrastructure AI,Data Engineer,3
11876,ETL Mapping,Data Engineer,3
11877,NiFisupported scripting languages (Python),Data Engineer,3
11878,Custom NiFi processors,Data Engineer,3
11879,TS/SCI,Data Engineer,3
11880,CI Poly,Data Engineer,3
11881,Mortgage Banking,Data Engineer,3
11882,Data Management Systems,Data Engineer,3
11883,Highperformance Algorithms,Data Engineer,3
11884,Prototypes,Data Engineer,3
11885,Predictive Models,Data Engineer,3
11886,Proof of Concepts,Data Engineer,3
11887,Software Engineering Tools,Data Engineer,3
11888,Data Tools,Data Engineer,3
11889,Data Warehousing Solutions,Data Engineer,3
11890,AWS Cloud Services,Data Engineer,3
11891,MSK,Data Engineer,3
11892,Objectoriented Programming Languages,Data Engineer,3
11893,Object Function Scripting Languages,Data Engineer,3
11894,Data Pipeline Management Tools,Data Engineer,3
11895,Financial Principles,Data Engineer,3
11896,Mortgage Banking Principles,Data Engineer,3
11897,JAVA 8/11,Data Engineer,3
11898,Swagger,Data Engineer,3
11899,Microservices,Data Engineer,3
11900,Cobol,Data Engineer,3
11901,LoanServ,Data Engineer,3
11902,Scalable Data Management Systems,Data Engineer,3
11903,DecisionMaking,Data Engineer,3
11904,HighPerformance Algorithms,Data Engineer,3
11905,ObjectOriented Programming,Data Engineer,3
11906,Data Pipeline Management,Data Engineer,3
11907,Workflow Management Tools,Data Engineer,3
11908,Embedded Tomcat,Data Engineer,3
11909,Spring boot,Data Engineer,3
11910,Micro services,Data Engineer,3
11911,Data Flow Optimization,Data Engineer,3
11912,Industry Practices,Data Engineer,3
11913,Software Design,Data Engineer,3
11914,Industry Regulations,Data Engineer,3
11915,Scripting Languages,Data Engineer,3
11916,Task Management,Data Engineer,3
11917,Timeline Management,Data Engineer,3
11918,Java 8/11,Data Engineer,3
11919,Micro Services,Data Engineer,3
11920,COBOL,Data Engineer,3
11921,Offensive Cyber Operations,Data Engineer,3
11922,OSA Clearance,Data Engineer,3
11923,SFIA Level 4,Data Engineer,3
11924,Object Oriented Language,Data Engineer,3
11925,Enterprise Data Warehouse,Data Engineer,3
11926,Enterprise Data Lake,Data Engineer,3
11927,Data Engineering Best Practices,Data Engineer,3
11928,Large and Complex Enterprise Environments,Data Engineer,3
11929,Data Pipeline Builder,Data Engineer,3
11930,Data Wrangler,Data Engineer,3
11931,Advanced Analytics Tools,Data Engineer,3
11932,Objectoriented/object function scripting,Data Engineer,3
11933,JMS,Data Engineer,3
11934,Amazon Simple Queuing Service,Data Engineer,3
11935,Apache Beam,Data Engineer,3
11936,Apache Kafka Streams,Data Engineer,3
11937,Amazon Kinesis,Data Engineer,3
11938,Onpremises,Data Engineer,3
11939,Hybrid,Data Engineer,3
11940,AWS Elastic Container Service,Data Engineer,3
11941,Technical Solutions,Data Engineer,3
11942,TeamBuilding Skills,Data Engineer,3
11943,Data Discovery,Data Engineer,3
11944,Data Production,Data Engineer,3
11945,Data Reliability,Data Engineer,3
11946,Data Efficiency,Data Engineer,3
11947,Predictive Modeling,Data Engineer,3
11948,Prescriptive Modeling,Data Engineer,3
11949,Data Operationalization,Data Engineer,3
11950,Data Education,Data Engineer,3
11951,Lead Data Engineer,Data Engineer,3
11952,Software Development Life Cycle,Data Engineer,3
11953,Requirements Elicitation,Data Engineer,3
11954,Application Architecture,Data Engineer,3
11955,Highlevel design artifacts,Data Engineer,3
11956,Code deliverables,Data Engineer,3
11957,Validation,Data Engineer,3
11958,Implementation,Data Engineer,3
11959,Transition,Data Engineer,3
11960,Warranty,Data Engineer,3
11961,Diversity,Data Engineer,3
11962,Hadoop distributed frameworks,Data Engineer,3
11963,AWS development,Data Engineer,3
11964,Prioritization,Data Engineer,3
11965,Drive automations,Data Engineer,3
11966,Angular.js,Data Engineer,3
11967,Full Stack,Data Engineer,3
11968,Research,Data Engineer,3
11969,Methodologies,Data Engineer,3
11970,Technologies,Data Engineer,3
11971,Mortgage Servicing Platform,Data Engineer,3
11972,Data warehousing solutions,Data Engineer,3
11973,Relational SQL,Data Engineer,3
11974,NoSQL databases,Data Engineer,3
11975,AWS cloud services,Data Engineer,3
11976,Objectoriented/object function scripting languages,Data Engineer,3
11977,Complex business requirements,Data Engineer,3
11978,Lake formation,Data Engineer,3
11979,Cloud Migration,Data Engineer,3
11980,NonRelational Databases,Data Engineer,3
11981,Oracle Development,Data Engineer,3
11982,ETL Technologies,Data Engineer,3
11983,Application Web Server Technology,Data Engineer,3
11984,Aerospike,Data Engineer,3
11985,Java Development,Data Engineer,3
11986,Microservices Architecture,Data Engineer,3
11987,Data Warehouse Modelling,Data Engineer,3
11988,API Development,Data Engineer,3
11989,Enterprise Platforms,Data Engineer,3
11990,SCRUM,Data Engineer,3
11991,New Technologies and Business Areas,Data Engineer,3
11992,Ambiguity Tolerance,Data Engineer,3
11993,FastPaced Environment,Data Engineer,3
11994,Trifecta,Data Engineer,3
11995,GA,Data Engineer,3
11996,BOXI,Data Engineer,3
11997,SQL scripts,Data Engineer,3
11998,PLSQL,Data Engineer,3
11999,Business Management,Data Engineer,3
12000,Agile Development Methodology,Data Engineer,3
12001,Document Stores,Data Engineer,3
12002,Database Query Performance Optimization,Data Engineer,3
12003,Database Versioning and Migration,Data Engineer,3
12004,ObjectRelational Mapping (ORM),Data Engineer,3
12005,Performance Optimization and Debugging,Data Engineer,3
12006,TechnologyRelated Issues and Opportunities,Data Engineer,3
12007,Technical Documentation,Data Engineer,3
12008,CI/CD Build and Release Pipelines,Data Engineer,3
12009,HTML,Data Engineer,3
12010,SSO (Single SignOn),Data Engineer,3
12011,SSL (Secure Sockets Layer),Data Engineer,3
12012,SaaS (SoftwareasaService),Data Engineer,3
12013,Retail Industry,Data Engineer,3
12014,Whiteboarding,Data Engineer,3
12015,StreamSets,Data Engineer,3
12016,Agile development,Data Engineer,3
12017,Positive attitude,Data Engineer,3
12018,Verbal communication,Data Engineer,3
12019,Written communication,Data Engineer,3
12020,Data paint points,Data Engineer,3
12021,JCodes,Data Engineer,3
12022,Querying,Data Engineer,3
12023,AXP Enterprise Data Platform,Data Engineer,3
12024,Zookeeper,Data Engineer,3
12025,Batch Processing,Data Engineer,3
12026,Realtime Big Data Applications,Data Engineer,3
12027,AXP CI/CD Frameworks,Data Engineer,3
12028,XLR,Data Engineer,3
12029,Cloud Native Big Data Technologies,Data Engineer,3
12030,REST API,Data Engineer,3
12031,Memcached,Data Engineer,3
12032,Production Environment,Data Engineer,3
12033,Production Support,Data Engineer,3
12034,Programming Skills,Data Engineer,3
12035,Disaster Recovery,Data Engineer,3
12036,Geographic Information Systems,Data Engineer,3
12037,Imagery Data,Data Engineer,3
12038,Perl,Data Engineer,3
12039,Shell,Data Engineer,3
12040,Stream Processing,Data Engineer,3
12041,Machine Learning,Lead Data Scientist,16
12042,AI,Lead Data Scientist,16
12043,Python,Lead Data Scientist,16
12044,Data Gathering,Lead Data Scientist,16
12045,Data Quality,Lead Data Scientist,16
12046,System Architecture,Lead Data Scientist,16
12047,Coding Best Practices,Lead Data Scientist,16
12048,Lean / Agile Development Methodologies,Lead Data Scientist,16
12049,Programming Languages (Python R Scala Java SQL),Lead Data Scientist,16
12050,Deep Learning,Lead Data Scientist,16
12051,CNNs,Lead Data Scientist,16
12052,RNN,Lead Data Scientist,16
12053,LSTMs,Lead Data Scientist,16
12054,Generative AI,Lead Data Scientist,16
12055,Large Language Models,Lead Data Scientist,16
12056,Cognitive Services (AWS GCP Azure IBM Watson),Lead Data Scientist,16
12057,Chatbots (Azure Chatbot Google DialogFlow Alexa RASA Amazon Lex),Lead Data Scientist,16
12058,Perception,Lead Data Scientist,16
12059,Computer Vision,Lead Data Scientist,16
12060,Time Series Data,Lead Data Scientist,16
12061,Text Analysis,Lead Data Scientist,16
12062,Big Data (HDFS Hive Spark Scala),Lead Data Scientist,16
12063,Data Visualization Tools (Tableau),Lead Data Scientist,16
12064,Query Languages (SQL Hive),Lead Data Scientist,16
12065,Applied Statistics,Lead Data Scientist,16
12066,Distributions,Lead Data Scientist,16
12067,Statistical Testing,Lead Data Scientist,16
12068,Regression,Lead Data Scientist,16
12069,Data Science,Lead Data Scientist,16
12070,Algorithms,Lead Data Scientist,16
12071,Predictive Modeling,Lead Data Scientist,16
12072,Business Challenges,Lead Data Scientist,16
12073,TimeSeries Data,Lead Data Scientist,16
12074,Machine Learning Tools,Lead Data Scientist,16
12075,Community Building,Lead Data Scientist,16
12076,Leadership,Lead Data Scientist,16
12077,Analytics,Lead Data Scientist,16
12078,SQL,Lead Data Scientist,16
12079,SAS,Lead Data Scientist,16
12080,Big Data,Lead Data Scientist,16
12081,Mathematical Optimization,Lead Data Scientist,16
12082,Graph Algorithms,Lead Data Scientist,16
12083,Statistics,Lead Data Scientist,16
12084,Databases,Lead Data Scientist,16
12085,Project Management,Lead Data Scientist,16
12086,Communication,Lead Data Scientist,16
12087,Problem Solving,Lead Data Scientist,16
12088,Consulting,Lead Data Scientist,16
12089,Negotiating,Lead Data Scientist,16
12090,Conflict Resolution,Lead Data Scientist,16
12091,Business Intelligence,Lead Data Scientist,16
12092,Visualization,Lead Data Scientist,16
12093,Experimental Design,Lead Data Scientist,16
12094,Research,Lead Data Scientist,16
12095,Presentation,Lead Data Scientist,16
12096,Data Mining,Lead Data Scientist,16
12097,Data science,Lead Data Scientist,16
12098,Statistical and causal inference,Lead Data Scientist,16
12099,User modeling,Lead Data Scientist,16
12100,Social network analysis,Lead Data Scientist,16
12101,Machine learning,Lead Data Scientist,16
12102,Heterogeneous language environments,Lead Data Scientist,16
12103,ML usage,Lead Data Scientist,16
12104,Adhoc exploration,Lead Data Scientist,16
12105,Preparing training data,Lead Data Scientist,16
12106,Model development,Lead Data Scientist,16
12107,Robust production deployment,Lead Data Scientist,16
12108,Data modeling,Lead Data Scientist,16
12109,Product trends,Lead Data Scientist,16
12110,Product opportunities,Lead Data Scientist,16
12111,Technical discussions,Lead Data Scientist,16
12112,Core metrics,Lead Data Scientist,16
12113,Visuals,Lead Data Scientist,16
12114,Dashboards,Lead Data Scientist,16
12115,Reports,Lead Data Scientist,16
12116,Project initiation,Lead Data Scientist,16
12117,Project completion,Lead Data Scientist,16
12118,Guidance,Lead Data Scientist,16
12119,Snapchat,Lead Data Scientist,16
12120,Product sense,Lead Data Scientist,16
12121,Product understanding,Lead Data Scientist,16
12122,Mathematics,Lead Data Scientist,16
12123,Economics,Lead Data Scientist,16
12124,Computer science,Lead Data Scientist,16
12125,Quantitative analysis,Lead Data Scientist,16
12126,Statistical methods,Lead Data Scientist,16
12127,R,Lead Data Scientist,16
12128,Architect,Lead Data Scientist,16
12129,Tensorflow,Lead Data Scientist,16
12130,Caffe2,Lead Data Scientist,16
12131,PyTorch,Lead Data Scientist,16
12132,Spark ML,Lead Data Scientist,16
12133,Scikitlearn,Lead Data Scientist,16
12134,Data analysis,Lead Data Scientist,16
12135,Java,Lead Data Scientist,16
12136,Scala,Lead Data Scientist,16
12137,Data visualization,Lead Data Scientist,16
12138,AWS,Lead Data Scientist,16
12139,Tableau,Lead Data Scientist,16
12140,Azure,Lead Data Scientist,16
12141,Data pipelines,Lead Data Scientist,16
12142,EMR,Lead Data Scientist,16
12143,S3,Lead Data Scientist,16
12144,Spark,Lead Data Scientist,16
12145,Databricks,Lead Data Scientist,16
12146,Snowflake,Lead Data Scientist,16
12147,Automated deployment,Lead Data Scientist,16
12148,Docker,Lead Data Scientist,16
12149,Statistical analysis,Lead Data Scientist,16
12150,Forecasting,Lead Data Scientist,16
12151,Planning,Lead Data Scientist,16
12152,Pricing,Lead Data Scientist,16
12153,Targeting,Lead Data Scientist,16
12154,Ad delivery,Lead Data Scientist,16
12155,CTR/CVR modeling,Lead Data Scientist,16
12156,Multidisciplinary collaboration,Lead Data Scientist,16
12157,Datadriven services,Lead Data Scientist,16
12158,Applied research,Lead Data Scientist,16
12159,Industry experience: digital video advertising digital marketing inventory forecasting planning pricing targeting decisions and efficient ad delivery,Lead Data Scientist,16
12160,Machine Learning (ML),Lead Data Scientist,16
12161,Artificial Intelligence (AI),Lead Data Scientist,16
12162,Lean Development,Lead Data Scientist,16
12163,Agile Development,Lead Data Scientist,16
12164,Data Visualization,Lead Data Scientist,16
12165,Hive,Lead Data Scientist,16
12166,HDFS,Lead Data Scientist,16
12167,Cognitive Services,Lead Data Scientist,16
12168,GCP,Lead Data Scientist,16
12169,IBM Watson,Lead Data Scientist,16
12170,Azure Chatbot,Lead Data Scientist,16
12171,Google DialogFlow,Lead Data Scientist,16
12172,Alexa,Lead Data Scientist,16
12173,RASA,Lead Data Scientist,16
12174,Amazon Lex,Lead Data Scientist,16
12175,RNNs,Lead Data Scientist,16
12176,Artificial Intelligence,Lead Data Scientist,16
12177,Bachelor's Degree,Lead Data Scientist,16
12178,Information Technology,Lead Data Scientist,16
12179,Programming Languages,Lead Data Scientist,16
12180,Cloud Platforms,Lead Data Scientist,16
12181,Chatbots,Lead Data Scientist,16
12182,Statistical Analysis,Lead Data Scientist,16
12183,Credit Modeling,Lead Data Scientist,16
12184,Fraud Detection,Lead Data Scientist,16
12185,Risk Management,Lead Data Scientist,16
12186,Supervised Learning,Lead Data Scientist,16
12187,Unsupervised Learning,Lead Data Scientist,16
12188,Computer Science,Lead Data Scientist,16
12189,Engineering,Lead Data Scientist,16
12190,Clustering,Lead Data Scientist,16
12191,Classification,Lead Data Scientist,16
12192,Anomaly Detection,Lead Data Scientist,16
